https://www.CryptoDataDownload.com,,,,,,,,,
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1.63165E+12,2021/9/14 19:00,BTC/USDT,46507.9,46650.01,46431.08,46474.89,1175.74932,54691861.71,39761
1.63164E+12,2021/9/14 18:00,BTC/USDT,46739.75,46739.75,46331.01,46507.9,2023.5627,94097072.58,51001
1.63164E+12,2021/9/14 17:00,BTC/USDT,46587.81,46793.71,46444.44,46739.74,1506.05693,70207183.77,41167
1.63164E+12,2021/9/14 16:00,BTC/USDT,46754.43,46888.88,46512.95,46587.81,1704.08873,79580057.5,61844
1.63163E+12,2021/9/14 15:00,BTC/USDT,46564.49,46950,46557.12,46754.42,4154.16837,194287646.7,95855
1.63163E+12,2021/9/14 14:00,BTC/USDT,46419.34,46577.19,46052.15,46564.5,2480.95186,114927131.8,65618
1.63162E+12,2021/9/14 13:00,BTC/USDT,46533,46750,46319.24,46419.24,3593.125,167281217.2,85845
1.63162E+12,2021/9/14 12:00,BTC/USDT,45973.79,46600,45756.16,46532.99,3811.73676,176331854.6,87752
1.63162E+12,2021/9/14 11:00,BTC/USDT,46027.93,46141.78,45860.02,45973.8,1098.51827,50507382.13,33750
1.63161E+12,2021/9/14 10:00,BTC/USDT,45836.71,46074.83,45800.22,46027.93,1164.21955,53447964.08,35677
1.63161E+12,2021/9/14 09:00,BTC/USDT,45961.71,46178.43,45729.52,45836.71,1806.28721,82965837.11,47887
1.63161E+12,2021/9/14 08:00,BTC/USDT,45720.03,46048.49,45678.01,45961.72,2022.26617,92750667.76,51166
1.6316E+12,2021/9/14 07:00,BTC/USDT,45603.53,45881.6,45603.52,45720.02,2060.69194,94240777.57,52090
1.6316E+12,2021/9/14 06:00,BTC/USDT,45237.47,45712.76,45148.56,45603.52,2069.03178,93847314.94,54043
1.6316E+12,2021/9/14 05:00,BTC/USDT,45083.6,45256.04,45050.1,45237.46,822.08206,37121765.73,27599
1.63159E+12,2021/9/14 04:00,BTC/USDT,45186.85,45320,45059.61,45083.6,965.00333,43641686.52,30105
1.63159E+12,2021/9/14 03:00,BTC/USDT,45024.3,45289.46,45010,45186.85,978.27645,44180062.02,28532
1.63158E+12,2021/9/14 02:00,BTC/USDT,45132.82,45185.45,44976.84,45024.31,1059.00326,47717248.82,29041
1.63158E+12,2021/9/14 01:00,BTC/USDT,45168.7,45363.93,45088.7,45132.78,960.62656,43426784.68,30623
1.63158E+12,2021/9/14 00:00,BTC/USDT,44940.72,45300,44594.44,45168.69,1879.67913,84548548.97,54111
1.63157E+12,2021/9/13 23:00,BTC/USDT,45055.36,45131,44784.03,44940.73,1186.66381,53375511.01,31687
1.63157E+12,2021/9/13 22:00,BTC/USDT,45100.88,45222.22,44931.71,45055.36,1202.60166,54189257.3,46939
1.63157E+12,2021/9/13 21:00,BTC/USDT,45174.25,45500,44910.93,45100.89,1645.11076,74305411.28,52525
1.63156E+12,2021/9/13 20:00,BTC/USDT,44741.66,45260,44738.34,45168.52,1508.1351,67751555.22,42586
1.63156E+12,2021/9/13 19:00,BTC/USDT,44707.85,44813.55,44605.2,44741.66,1251.2415,55944810.53,34361
1.63156E+12,2021/9/13 18:00,BTC/USDT,44461.74,44740.45,44304.48,44705.37,1370.57903,61085932.04,42678
1.63155E+12,2021/9/13 17:00,BTC/USDT,44434.97,44561.52,44310.01,44461.74,1345.86706,59823806.76,38630
1.63155E+12,2021/9/13 16:00,BTC/USDT,44361.97,44454.91,44167.01,44434.98,1704.12084,75487301.99,49727
1.63155E+12,2021/9/13 15:00,BTC/USDT,43933.32,44533.33,43858,44361.31,3028.82899,133940380.1,73629
1.63154E+12,2021/9/13 14:00,BTC/USDT,46140.01,46249.37,43370,43933.32,13849.29924,613553474.7,301219
1.63154E+12,2021/9/13 13:00,BTC/USDT,44629.42,46880,44565.86,46140.01,8396.49203,385343590.3,188824
1.63153E+12,2021/9/13 12:00,BTC/USDT,44859.24,45006,44500,44629.42,2336.49838,104645205.7,53980
1.63153E+12,2021/9/13 11:00,BTC/USDT,44691.66,44915,44170.01,44859.24,2698.2446,120381869.6,62413
1.63153E+12,2021/9/13 10:00,BTC/USDT,44509.87,44770.93,44468.58,44691.66,1253.01462,55906080.39,38709
1.63152E+12,2021/9/13 09:00,BTC/USDT,44395,44654.87,44344.67,44509.87,1640.31493,72963726.68,44690
1.63152E+12,2021/9/13 08:00,BTC/USDT,44470.62,44561.53,44164.2,44395,2301.39591,102082839.4,62123
1.63152E+12,2021/9/13 07:00,BTC/USDT,44813.5,44893.1,44174,44470.63,3013.59918,133943856.8,79256
1.63151E+12,2021/9/13 06:00,BTC/USDT,44745.14,44906.68,44594.74,44813.5,1743.29632,78001032.8,41326
1.63151E+12,2021/9/13 05:00,BTC/USDT,44711,44974.19,44315,44745.14,3231.29934,144297752.1,76314
1.63151E+12,2021/9/13 04:00,BTC/USDT,44614.68,44765,44480,44711,3001.01527,133957699.9,104187
1.6315E+12,2021/9/13 03:00,BTC/USDT,44960.37,45134.35,44555,44617.79,1979.42115,88843186.83,70590
1.6315E+12,2021/9/13 02:00,BTC/USDT,45177.19,45273.5,44817.41,44960.37,2346.18701,105678389.3,63585
1.63149E+12,2021/9/13 01:00,BTC/USDT,46046.28,46100,45101.78,45177.19,2071.07142,94083069.71,58800
1.63149E+12,2021/9/13 00:00,BTC/USDT,46025.23,46285.71,45932.2,46046.28,1324.85241,61082377.9,44734
1.63149E+12,2021/9/12 23:00,BTC/USDT,45786.78,46460,45786.78,46025.24,1960.62561,90604904.6,67814
1.63148E+12,2021/9/12 22:00,BTC/USDT,45287.4,45786.78,45264.8,45786.78,1341.53367,60977084.11,58348
1.63148E+12,2021/9/12 21:00,BTC/USDT,45089.99,45294.74,44900,45287.41,1793.73284,80860745.08,85942
1.63148E+12,2021/9/12 20:00,BTC/USDT,45902.87,46200,45000.68,45091.83,3229.03746,146868685.5,105690
1.63147E+12,2021/9/12 19:00,BTC/USDT,45896.64,45964.03,45761.01,45902.87,664.34431,30479121.91,26933
1.63147E+12,2021/9/12 18:00,BTC/USDT,45930.94,45995.45,45802.89,45896.63,820.09333,37619922.85,31345
1.63147E+12,2021/9/12 17:00,BTC/USDT,45881.19,45978.21,45839.72,45930.95,715.14846,32832133.42,31306
1.63146E+12,2021/9/12 16:00,BTC/USDT,45890.61,46146.89,45840,45881.19,1585.53145,72892278.91,42750
1.63146E+12,2021/9/12 15:00,BTC/USDT,45870.31,45970,45744.24,45886.99,1092.17534,50119059.17,62762
1.63146E+12,2021/9/12 14:00,BTC/USDT,45924.35,46019.07,45841.7,45870.32,1158.7334,53233485.71,54545
1.63145E+12,2021/9/12 13:00,BTC/USDT,45995.05,46270.56,45738,45924.35,1601.88772,73678193.73,57731
1.63145E+12,2021/9/12 12:00,BTC/USDT,46085.91,46161.51,45950,45995.06,1236.36987,56944847.71,49426
1.63144E+12,2021/9/12 11:00,BTC/USDT,45944.76,46085.91,45864.82,46085.9,1012.29549,46531280.58,44198
1.63144E+12,2021/9/12 10:00,BTC/USDT,45857.81,45984.97,45730.27,45944.77,1320.89394,60593243.35,44735
1.63144E+12,2021/9/12 09:00,BTC/USDT,46123.91,46200,45834.96,45857.81,1502.08613,69141199.94,77880
1.63143E+12,2021/9/12 08:00,BTC/USDT,45357.03,46155,45301.1,46119.31,2901.42296,133033839.4,84234
1.63143E+12,2021/9/12 07:00,BTC/USDT,45150.34,45383.77,45044,45357.02,1089.4532,49235804.72,33203
1.63143E+12,2021/9/12 06:00,BTC/USDT,45365.06,45438.58,45112.93,45150.33,764.18124,34592319.67,25150
1.63142E+12,2021/9/12 05:00,BTC/USDT,45334.1,45492.71,45236,45365.05,770.52946,34978132.79,23459
1.63142E+12,2021/9/12 04:00,BTC/USDT,45316.27,45500,45222.17,45334.11,898.48597,40762093.54,28858
1.63142E+12,2021/9/12 03:00,BTC/USDT,45304.4,45343.6,45198.93,45316.28,876.424,39675345.67,24054
1.63141E+12,2021/9/12 02:00,BTC/USDT,44949.98,45319.39,44907.09,45304.4,898.99359,40589825.61,29210
1.63141E+12,2021/9/12 01:00,BTC/USDT,44953.99,45014.79,44742.06,44949.97,1075.13326,48216673.23,29205
1.6314E+12,2021/9/12 00:00,BTC/USDT,45173.68,45297.28,44769.5,44953.98,1785.16782,80320699.11,61030
1.6314E+12,2021/9/11 23:00,BTC/USDT,45088.94,45221.84,44974.79,45173.69,1191.83241,53727319.32,80972
1.6314E+12,2021/9/11 22:00,BTC/USDT,45380,45382.47,45006,45088.95,1305.78746,58990622.66,35379
1.63139E+12,2021/9/11 21:00,BTC/USDT,45300.22,45450,45267.65,45380,718.64351,32600769.5,30710
1.63139E+12,2021/9/11 20:00,BTC/USDT,45360.57,45426.63,45150,45300.21,1436.43481,65023541.93,37450
1.63139E+12,2021/9/11 19:00,BTC/USDT,45647.34,45707.91,45300,45357.06,1076.14067,48925496.92,37928
1.63138E+12,2021/9/11 18:00,BTC/USDT,45626.55,45668.82,45468.8,45647.33,853.10149,38887748.74,31098
1.63138E+12,2021/9/11 17:00,BTC/USDT,45853.71,45888.33,45609,45626.3,972.89628,44509099.03,34841
1.63138E+12,2021/9/11 16:00,BTC/USDT,45573.99,45987.93,45405.5,45853.71,1817.41954,83082431.49,62456
1.63137E+12,2021/9/11 15:00,BTC/USDT,45675.14,45698.3,45494.6,45573.99,1046.19519,47678851.77,57888
1.63137E+12,2021/9/11 14:00,BTC/USDT,45618.6,45768,45527.38,45675.13,1363.69122,62267847.31,65765
1.63137E+12,2021/9/11 13:00,BTC/USDT,45569.27,45645.87,45379.64,45620.44,1178.92634,53674203.32,60455
1.63136E+12,2021/9/11 12:00,BTC/USDT,45555.68,45796.93,45444.44,45569.28,1458.29244,66536994.52,46991
1.63136E+12,2021/9/11 11:00,BTC/USDT,45668,45689.2,45363.22,45555.04,1213.98867,55329940.92,37327
1.63135E+12,2021/9/11 10:00,BTC/USDT,45475.74,45727.49,45414.33,45668,1709.67009,77949037.93,50097
1.63135E+12,2021/9/11 09:00,BTC/USDT,45125.43,45488.56,44947.03,45475.74,1309.74648,59219241.02,41620
1.63135E+12,2021/9/11 08:00,BTC/USDT,45043.97,45188.93,44835.29,45126.98,1098.03146,49425927.51,34347
1.63134E+12,2021/9/11 07:00,BTC/USDT,45268.24,45315.58,44765.52,45043.97,2418.08784,108705837.3,49308
1.63134E+12,2021/9/11 06:00,BTC/USDT,45341.33,45443.81,45164.98,45268.23,843.83892,38222534.37,30615
1.63134E+12,2021/9/11 05:00,BTC/USDT,45302.2,45365.49,45001.01,45341.33,930.38344,42032900.74,32512
1.63133E+12,2021/9/11 04:00,BTC/USDT,45191.89,45469.85,45136.48,45303.43,846.36828,38337373.85,31219
1.63133E+12,2021/9/11 03:00,BTC/USDT,45280.7,45313.41,44870.29,45191.88,1174.29166,52934873.76,37919
1.63133E+12,2021/9/11 02:00,BTC/USDT,45338.65,45451.85,45139.25,45280.71,1146.99593,51964100.31,35860
1.63132E+12,2021/9/11 01:00,BTC/USDT,45221.28,45498.27,45174.99,45338.66,1308.8386,59369642.96,39699
1.63132E+12,2021/9/11 00:00,BTC/USDT,44842.2,45247,44722.22,45221.27,2020.80537,90974426.82,58434
1.63131E+12,2021/9/10 23:00,BTC/USDT,44471.77,44877.36,44244.96,44850.91,1728.30567,77195734.57,49764
1.63131E+12,2021/9/10 22:00,BTC/USDT,44592.91,44881.75,44334.79,44471.77,2429.47581,108475263.2,63253
1.63131E+12,2021/9/10 21:00,BTC/USDT,45066.83,45266.92,44132.29,44592.91,2734.84489,122276009.6,86409
1.6313E+12,2021/9/10 20:00,BTC/USDT,45649.78,45831,45045,45066.83,1965.39859,89219037.24,49287
1.6313E+12,2021/9/10 19:00,BTC/USDT,45708.79,45739.98,45461.86,45649.78,1048.51126,47824797.01,35856
1.6313E+12,2021/9/10 18:00,BTC/USDT,45711.09,45819.93,45617.1,45708.78,1675.24583,76562864.01,46550
1.63129E+12,2021/9/10 17:00,BTC/USDT,45473.41,45720,45380,45711.08,1398.77156,63739650.39,51304
1.63129E+12,2021/9/10 16:00,BTC/USDT,45420.86,45542.44,45308,45473.4,1603.04294,72831264.8,52499
1.63129E+12,2021/9/10 15:00,BTC/USDT,45145.83,45623.17,44738.9,45420.86,3640.59075,164528907,101944
1.63128E+12,2021/9/10 14:00,BTC/USDT,45845.35,46106.75,44888,45152.79,6430.65169,291993126.8,180068
1.63128E+12,2021/9/10 13:00,BTC/USDT,45914.87,46232.47,45600,45845.35,2833.08928,129898205.3,74390
1.63128E+12,2021/9/10 12:00,BTC/USDT,46331.85,46494.99,45840.32,45914.88,1707.61911,78773239.39,53874
1.63127E+12,2021/9/10 11:00,BTC/USDT,46243.3,46390,45956.78,46331.86,1462.12139,67504901.76,44527
1.63127E+12,2021/9/10 10:00,BTC/USDT,46219.36,46381.98,46100,46243.29,1512.92309,69952371.27,47286
1.63126E+12,2021/9/10 09:00,BTC/USDT,46000,46338.53,45732.88,46219.36,2227.21855,102622203.9,88392
1.63126E+12,2021/9/10 08:00,BTC/USDT,46160.55,46359,45623.44,46000,2991.6152,137701183.3,83892
1.63126E+12,2021/9/10 07:00,BTC/USDT,46391.95,46484.97,45900,46160.55,2601.14459,120133394.2,100455
1.63125E+12,2021/9/10 06:00,BTC/USDT,46694.96,46715.54,46365.51,46391.95,1027.956,47821840,33981
1.63125E+12,2021/9/10 05:00,BTC/USDT,46564.66,46768.12,46314.64,46694.96,1533.31161,71310793.31,41548
1.63125E+12,2021/9/10 04:00,BTC/USDT,46719.71,46817.99,46546.72,46564.66,806.78298,37690041.11,30337
1.63124E+12,2021/9/10 03:00,BTC/USDT,46677.57,46727.66,46475.71,46719.71,1055.53128,49200661.39,44708
1.63124E+12,2021/9/10 02:00,BTC/USDT,46898.23,46980,46665.07,46677.56,1144.337,53584322.32,77938
1.63124E+12,2021/9/10 01:00,BTC/USDT,46577.3,47033,46562.97,46894.74,2056.43472,96242523,65444
1.63123E+12,2021/9/10 00:00,BTC/USDT,46395.14,46699.15,46262.01,46577.3,1433.34239,66616291.17,66235
1.63123E+12,2021/9/9 23:00,BTC/USDT,46512.15,46643.47,46285.96,46395.14,932.82569,43345424.52,33929
1.63122E+12,2021/9/9 22:00,BTC/USDT,46484.21,46567.73,46266.71,46512.15,1029.25193,47773912.45,35801
1.63122E+12,2021/9/9 21:00,BTC/USDT,46252.35,46486.66,46206.77,46484.22,1094.06588,50738101.31,69994
1.63122E+12,2021/9/9 20:00,BTC/USDT,46567.2,46646.56,46051.21,46252.36,2000.79739,92685097.64,98881
1.63121E+12,2021/9/9 19:00,BTC/USDT,46632.41,46719.99,46487.66,46574.75,1420.22597,66180121.3,71086
1.63121E+12,2021/9/9 18:00,BTC/USDT,46766.31,46828.05,46460.87,46632.42,2270.31125,105909438.5,64919
1.63121E+12,2021/9/9 17:00,BTC/USDT,47202.76,47263.37,46751.07,46766.32,1907.06244,89630288.36,72803
1.6312E+12,2021/9/9 16:00,BTC/USDT,47001.65,47399.97,46844.62,47202.76,2173.08872,102317807.4,110059
1.6312E+12,2021/9/9 15:00,BTC/USDT,46931.78,47044.31,46690.04,47001.65,1846.13244,86568789.48,82923
1.6312E+12,2021/9/9 14:00,BTC/USDT,46875.97,47180,46872.8,46931.78,2239.01602,105296107.1,59393
1.63119E+12,2021/9/9 13:00,BTC/USDT,46670.71,47240.68,46654.03,46875.98,5060.29301,237915219.1,110157
1.63119E+12,2021/9/9 12:00,BTC/USDT,46293.15,46850,45599,46670.7,5376.08108,248274324.9,122392
1.63119E+12,2021/9/9 11:00,BTC/USDT,46153,46414.14,46070.8,46293.15,1675.07936,77549696.89,45607
1.63118E+12,2021/9/9 10:00,BTC/USDT,46160.88,46183.09,45888.38,46153.01,2457.00693,113150919.2,62158
1.63118E+12,2021/9/9 09:00,BTC/USDT,46272.07,46394.4,46111.11,46160.88,1716.49456,79437967.23,47941
1.63117E+12,2021/9/9 08:00,BTC/USDT,46275.01,46560,46159.01,46272.06,2696.73561,125074850.9,72048
1.63117E+12,2021/9/9 07:00,BTC/USDT,46146.44,46313.82,45883.42,46275,1712.27781,78987720.96,49322
1.63117E+12,2021/9/9 06:00,BTC/USDT,46304.45,46358.4,46030.82,46146.44,1364.3252,63013154.08,45011
1.63116E+12,2021/9/9 05:00,BTC/USDT,46165.23,46338.41,46008.29,46304.44,1457.20474,67338342.97,46639
1.63116E+12,2021/9/9 04:00,BTC/USDT,46001.16,46320.1,45922.53,46165.24,1617.96589,74664374,47611
1.63116E+12,2021/9/9 03:00,BTC/USDT,45739.97,46087.3,45513.08,46001.11,2009.47151,92217527.99,53908
1.63115E+12,2021/9/9 02:00,BTC/USDT,46099.7,46265.26,45701,45739.96,1938.23166,89129804.78,53278
1.63115E+12,2021/9/9 01:00,BTC/USDT,46339.62,46349.02,45892.03,46097.58,1717.61954,79147674.45,44734
1.63115E+12,2021/9/9 00:00,BTC/USDT,46048.31,46374.23,45858.36,46339.63,2940.09539,135516318,66992
1.63114E+12,2021/9/8 23:00,BTC/USDT,46596.71,46678.31,45960,46048.31,2176.47837,100669067.6,53147
1.63114E+12,2021/9/8 22:00,BTC/USDT,46042.16,46779,45968.83,46596.71,2521.35854,117345177.9,61114
1.63113E+12,2021/9/8 21:00,BTC/USDT,46041.35,46277.35,45920.99,46042.17,1418.82979,65454893.79,65728
1.63113E+12,2021/9/8 20:00,BTC/USDT,46436.31,46440.85,45827.9,46041.34,1778.29831,81878241.44,55417
1.63113E+12,2021/9/8 19:00,BTC/USDT,46496.7,46500,46250,46436.32,1627.93671,75489145.5,50649
1.63112E+12,2021/9/8 18:00,BTC/USDT,46200.2,46496.7,46090,46496.7,1493.18177,69130168.71,54132
1.63112E+12,2021/9/8 17:00,BTC/USDT,46425.97,46434.52,45991.28,46200.19,1731.17296,80001237.29,55141
1.63112E+12,2021/9/8 16:00,BTC/USDT,46082.9,46530,45860.01,46423.64,2404.10067,111196760.5,70841
1.63111E+12,2021/9/8 15:00,BTC/USDT,45821.2,46461.42,45760.02,46087.35,2490.9493,114802556.8,70569
1.63111E+12,2021/9/8 14:00,BTC/USDT,46315.67,46374.1,45648.53,45821.2,2703.6565,124422742.8,73630
1.63111E+12,2021/9/8 13:00,BTC/USDT,46254.26,46900,45583,46315.68,3562.60497,164926925.4,111895
1.6311E+12,2021/9/8 12:00,BTC/USDT,46394.82,46700,46114.66,46254.25,2508.91836,116616279.1,69422
1.6311E+12,2021/9/8 11:00,BTC/USDT,46463.69,46780,46340,46394.09,2719.5083,126519370.8,73145
1.6311E+12,2021/9/8 10:00,BTC/USDT,46260.13,46594.01,45800,46463.7,2750.3231,126970848.3,73112
1.63109E+12,2021/9/8 09:00,BTC/USDT,45983.61,46375.42,45727,46260.13,3159.86559,145450808.4,82908
1.63109E+12,2021/9/8 08:00,BTC/USDT,45075.72,46033.62,44412.02,45983.62,6435.75004,290756320.5,155623
1.63108E+12,2021/9/8 07:00,BTC/USDT,45150.01,45550,45025.04,45080.3,3900.7673,176830200,111513
1.63108E+12,2021/9/8 06:00,BTC/USDT,46074.41,46386,45007,45150.01,6670.89016,304108568.4,150789
1.63108E+12,2021/9/8 05:00,BTC/USDT,46432.11,46697.49,45958.18,46074.84,2384.95767,110544103.1,63739
1.63107E+12,2021/9/8 04:00,BTC/USDT,46450.4,46825.5,46292.59,46432.12,1725.45336,80442490.59,51656
1.63107E+12,2021/9/8 03:00,BTC/USDT,47055.49,47124.76,46234.29,46450.41,2694.82131,125491797.9,64713
1.63107E+12,2021/9/8 02:00,BTC/USDT,47186.28,47340.99,47047.07,47055.5,1871.49263,88306802.44,58380
1.63106E+12,2021/9/8 01:00,BTC/USDT,47030.55,47197.72,46701.63,47186.29,1541.42796,72343277.88,51200
1.63106E+12,2021/9/8 00:00,BTC/USDT,46868.57,47110,46412.98,47035.99,2796.57153,130908008.9,67638
1.63106E+12,2021/9/7 23:00,BTC/USDT,46777.03,47186.3,46447.56,46863.73,2656.86981,124487393.4,64881
1.63105E+12,2021/9/7 22:00,BTC/USDT,46549.99,47000,46306.29,46777.03,2254.48208,105394488.9,67181
1.63105E+12,2021/9/7 21:00,BTC/USDT,46795.28,46949.33,46080.01,46550,2456.28094,114068019.8,79614
1.63104E+12,2021/9/7 20:00,BTC/USDT,46691.58,47140.54,46271.05,46795.28,3610.40023,168689553.7,93550
1.63104E+12,2021/9/7 19:00,BTC/USDT,46922.02,47240.04,46515.68,46694.59,2513.80486,117936708.9,83161
1.63104E+12,2021/9/7 18:00,BTC/USDT,46606.44,47350,45901.57,46922.02,6073.41925,283503369.6,167292
1.63103E+12,2021/9/7 17:00,BTC/USDT,47424.99,47539.38,46569.62,46606.44,5333.60966,250903066.5,154430
1.63103E+12,2021/9/7 16:00,BTC/USDT,46656.07,47544.93,46294.33,47425,9031.54319,424675395.1,226396
1.63103E+12,2021/9/7 15:00,BTC/USDT,47300,48915.62,42843.05,46656.07,29942.69852,1389399969,716399
1.63102E+12,2021/9/7 14:00,BTC/USDT,50590.55,50789,47300,47374.1,15798.19928,783162527.6,393906
1.63102E+12,2021/9/7 13:00,BTC/USDT,50985.27,51080,50559.13,50590.54,2582.63062,131421588.4,82306
1.63102E+12,2021/9/7 12:00,BTC/USDT,50943.75,51124.91,50660.22,50984.89,3225.01112,164132508.1,92489
1.63101E+12,2021/9/7 11:00,BTC/USDT,51130.22,51202,50912.01,50941.48,2566.77222,131069502.3,79574
1.63101E+12,2021/9/7 10:00,BTC/USDT,50860.5,51245.31,50803.32,51130.22,3744.70898,191084482.8,163062
1.63101E+12,2021/9/7 09:00,BTC/USDT,51192.7,51463.4,50402,50860.5,6998.79171,356789463.3,187939
1.631E+12,2021/9/7 08:00,BTC/USDT,52344.08,52366.46,51069,51192.7,7755.30271,400164884.1,168331
1.631E+12,2021/9/7 07:00,BTC/USDT,52334.71,52470,52061.42,52344.08,2775.53628,145104644.2,76580
1.63099E+12,2021/9/7 06:00,BTC/USDT,52665.01,52682.7,52329.43,52334.71,1922.36591,100987490,56757
1.63099E+12,2021/9/7 05:00,BTC/USDT,52519.99,52731,52392.27,52665.01,1966.68601,103339851.5,51345
1.63099E+12,2021/9/7 04:00,BTC/USDT,52654.16,52689.56,52501,52520,1520.94207,80017151.78,38030
1.63098E+12,2021/9/7 03:00,BTC/USDT,52698.01,52920,52615.43,52654.16,1936.885036,102170242.4,90413
1.63098E+12,2021/9/7 02:00,BTC/USDT,52489.55,52840,52489.55,52698,2079.204723,109519396.8,86963
1.63098E+12,2021/9/7 01:00,BTC/USDT,52500.01,52697.52,52433.71,52489.55,1819.47212,95611370.72,41571
1.63097E+12,2021/9/7 00:00,BTC/USDT,52666.2,52766.94,52336.1,52500.01,2483.18539,130472704.5,59541
1.63097E+12,2021/9/6 23:00,BTC/USDT,52591.22,52780,52334.76,52663.9,2018.047575,106067962.8,91354
1.63097E+12,2021/9/6 22:00,BTC/USDT,52098.99,52626.52,52072.11,52591.21,3639.868477,190734851.7,109727
1.63096E+12,2021/9/6 21:00,BTC/USDT,51921.78,52142.85,51833.31,52098.99,1571.36922,81721093.88,45558
1.63096E+12,2021/9/6 20:00,BTC/USDT,51715.4,51970,51625.98,51921.78,1461.52605,75725737.23,43398
1.63095E+12,2021/9/6 19:00,BTC/USDT,51833.38,52032.74,51700,51715.39,2029.27864,105276045.1,74848
1.63095E+12,2021/9/6 18:00,BTC/USDT,51672.99,51870.47,51600.19,51833.37,1213.57951,62767475.19,62680
1.63095E+12,2021/9/6 17:00,BTC/USDT,51550.39,51700,51523.27,51672.98,1150.35003,59405736.39,49556
1.63094E+12,2021/9/6 16:00,BTC/USDT,51604.45,51744.83,51478.63,51550.38,1610.90628,83111438.64,68045
1.63094E+12,2021/9/6 15:00,BTC/USDT,51702.4,51721.94,51555,51604.45,1763.03002,91044438.94,60446
1.63094E+12,2021/9/6 14:00,BTC/USDT,51476.83,51721.94,51433,51702.39,2247.95,116041257.4,114112
1.63093E+12,2021/9/6 13:00,BTC/USDT,51368.83,51513.71,51104.57,51476.83,1978.17401,101540345.5,73450
1.63093E+12,2021/9/6 12:00,BTC/USDT,51400.68,51541.63,50969.33,51368.83,4151.59667,212831212.4,136028
1.63093E+12,2021/9/6 11:00,BTC/USDT,51794.02,52188.8,51282.05,51400.67,5039.343992,260434941,119299
1.63092E+12,2021/9/6 10:00,BTC/USDT,51814.52,51839.77,51701.67,51794.02,1700.83604,88051195.15,43947
1.63092E+12,2021/9/6 09:00,BTC/USDT,51671.37,51869.95,51629.39,51814.52,1814.04565,93902004.87,60513
1.63092E+12,2021/9/6 08:00,BTC/USDT,51796.18,51808.85,51608.89,51671.38,1707.58463,88285727.04,40029
1.63091E+12,2021/9/6 07:00,BTC/USDT,51845.08,51994.37,51671.81,51796.19,2143.708676,111038736.8,87006
1.63091E+12,2021/9/6 06:00,BTC/USDT,51759.99,51890.9,51722.9,51845.08,2105.78972,109065064.6,42636
1.6309E+12,2021/9/6 05:00,BTC/USDT,51687.1,51772.98,51615.64,51759.99,1000.93062,51769390.26,32456
1.6309E+12,2021/9/6 04:00,BTC/USDT,51595.29,51718.92,51550,51687.1,1044.39654,53959486.48,58621
1.6309E+12,2021/9/6 03:00,BTC/USDT,51667.37,51740.71,51447.89,51595.29,1491.67489,77009009.47,72263
1.63089E+12,2021/9/6 02:00,BTC/USDT,51807.96,51857.99,51625.87,51667.38,1229.83598,63635436.38,44675
1.63089E+12,2021/9/6 01:00,BTC/USDT,51741.28,51943.28,51630.09,51807.96,2273.345341,117764534.9,92481
1.63089E+12,2021/9/6 00:00,BTC/USDT,51756.88,51885.36,51456,51741.29,2862.49852,148107860.8,54887
1.63088E+12,2021/9/5 23:00,BTC/USDT,51821.99,51854.36,51576.74,51756.88,2052.29822,106150268,41723
1.63088E+12,2021/9/5 22:00,BTC/USDT,51699.99,51900,51568.96,51821.99,2463.583237,127412468.7,64417
1.63088E+12,2021/9/5 21:00,BTC/USDT,51636.28,51828,51452.21,51700,3255.824067,168068211.2,142178
1.63087E+12,2021/9/5 20:00,BTC/USDT,50684.56,51684.85,50636.1,51636.29,3976.497529,203421130.3,145763
1.63087E+12,2021/9/5 19:00,BTC/USDT,50355.01,50875.08,50355,50684.56,2532.79532,128404524.4,73797
1.63086E+12,2021/9/5 18:00,BTC/USDT,50299.7,50430,50236.49,50355,1031.38834,51912119.1,35810
1.63086E+12,2021/9/5 17:00,BTC/USDT,50367.6,50500,50266.49,50299.69,1587.06661,79927313.55,45788
1.63086E+12,2021/9/5 16:00,BTC/USDT,50214.95,50412,50120,50367.59,1452.99004,73042083.85,48146
1.63085E+12,2021/9/5 15:00,BTC/USDT,50240,50379.3,50071.33,50214.95,1803.66077,90609410.15,69088
1.63085E+12,2021/9/5 14:00,BTC/USDT,50171.68,50494.11,50130.77,50239.99,2533.74343,127567996.3,62321
1.63085E+12,2021/9/5 13:00,BTC/USDT,50110.11,50251.26,50045.02,50171.68,1135.00886,56917556.08,59370
1.63084E+12,2021/9/5 12:00,BTC/USDT,50198.78,50252.62,50014.21,50110.1,1157.99327,58066988.16,58056
1.63084E+12,2021/9/5 11:00,BTC/USDT,49999.97,50390.01,49864.53,50198.78,1950.70024,97766805.6,67157
1.63084E+12,2021/9/5 10:00,BTC/USDT,50125.19,50246.84,49929.45,49999.98,1513.38191,75841680.44,62804
1.63083E+12,2021/9/5 09:00,BTC/USDT,50146.66,50221.16,50024.56,50125.19,1410.89569,70736657.37,64737
1.63083E+12,2021/9/5 08:00,BTC/USDT,49857.14,50164.79,49810,50146.66,1237.71883,61912516.73,35719
1.63083E+12,2021/9/5 07:00,BTC/USDT,49854.57,50040.01,49786.23,49857.14,953.0023,47582115.23,68075
